,tox21-ahr-p1,tox21-ap1-agonist-p1,tox21-ar-bla-antagonist-p1,tox21-ar-mda-kb2-luc-agonist-p3,tox21-ar-mda-kb2-luc-antagonist-p1,tox21-ar-mda-kb2-luc-antagonist-p2,tox21-are-bla-p1,tox21-aromatase-p1,tox21-car-agonist-p1,tox21-car-antagonist-p1,tox21-elg1-luc-agonist-p1,tox21-er-bla-antagonist-p1,tox21-er-luc-bg1-4e2-agonist-p4,tox21-er-luc-bg1-4e2-antagonist-p1,tox21-er-luc-bg1-4e2-antagonist-p2,tox21-erb-bla-antagonist-p1,tox21-erb-bla-p1,tox21-err-p1,tox21-esre-bla-p1,tox21-fxr-bla-agonist-p2,tox21-fxr-bla-antagonist-p1,tox21-gh3-tre-antagonist-p1,tox21-gr-hela-bla-antagonist-p1,tox21-h2ax-cho-p2,tox21-hdac-p1,tox21-hre-bla-agonist-p1,tox21-hse-bla-p1,tox21-mitotox-p1,tox21-nfkb-bla-agonist-p1,tox21-p53-bla-p1,tox21-pgc-err-p1,tox21-ppard-bla-agonist-p1,tox21-ppard-bla-antagonist-p1,tox21-pparg-bla-antagonist-p1,tox21-pr-bla-agonist-p1,tox21-pr-bla-antagonist-p1,tox21-rar-antagonist-p2,tox21-ror-cho-antagonist-p1,tox21-rxr-bla-agonist-p1,tox21-sbe-bla-agonist-p1,tox21-sbe-bla-antagonist-p1,tox21-shh-3t3-gli3-agonist-p1,tox21-shh-3t3-gli3-antagonist-p1,tox21-vdr-bla-agonist-p1,tox21-vdr-bla-antagonist-p1,tox21-dt40-p1_653,tox21-dt40-p1_100,tox21-dt40-p1_657,tox21-rt-viability-hepg2-p1,tox21-rt-viability-hek293-p1
MaxPartialCharge,-26.489206234974766,-51.02199106614106,-5.396118894670994,-10.118199377394559,-0.35986588210552967,-27.67571619906213,-17.568480042250535,-20.40280626102935,-23.80858414307682,-14.9985240243974,33.58173573289724,22.843910952591546,-14.964333413727896,-38.53870342210639,17.87908612029167,-16.475110762293905,-2.5864948182724015,-14.336789955139103,0.22503968700208485,30.262599476889804,-17.212684034917146,-23.59622272041979,-7.76728983538959,-12.28969067102609,48.47984723447233,0.4675585960460967,-14.017485313816312,12.432952024902855,0.6215649251003507,-19.640397954370318,-17.359817168842536,-0.20673028473818453,-1.9107099365060654,-4.633898902197002,-4.785848795648886,-7.952162869473352,-17.062758949142115,-0.4922695461388162,-1.9883858766403164,-56.50704886606512,-16.035341144798927,-5.8687777794779805,-1.4721026259532057,-1.853848591853492,-15.77618009707633,-3.7675960138531743,-1.6174655654502716,-3.2725731841279937,-15.663435369509353,-6.2680972366566
MinPartialCharge,14.875090543259274,30.378982215068493,3.445411912105768,6.362720763937105,0.5742189627412981,16.399635121536292,10.44847663862701,11.733860349893396,13.975202503434693,9.19058300162365,-19.623673460391966,-13.574963847993455,8.929926999649561,22.292681169407636,-10.638808900350645,9.895402129005102,1.6367985687039344,8.81139489462828,-0.02254480525436935,-18.120791336311044,9.928939612290158,13.464447701482186,4.1919841306840135,7.352772605196335,-32.0970285005437,-0.4442874020010872,8.321018346722793,-6.770098536879281,0.12680977567770157,11.101752662156704,10.51850071178178,0.23435499040004007,1.2827738417993506,3.207457668628076,3.308808212188365,5.07594786868316,10.90731430880362,0.14975264775712027,1.3485871085898065,34.26911854575425,9.62730188956427,3.3856001945664818,1.0887722777286863,1.5555915484897478,9.513866656433061,2.1908429480701006,1.0627627852140167,1.9339974693232405,9.83676978957908,3.7535808099508716
MaxAbsPartialCharge,24.01346034445605,45.79105460548478,4.900809040656605,9.382414103349653,0.8489263293046512,25.260977914955266,15.531615905587373,18.598461060059083,21.824472878659964,14.072524210631041,-30.987889067137523,-20.615739506451995,13.716863145522504,35.346169518573,-16.724308445626924,14.520814750902739,2.0036869616837283,13.381628897354497,-0.9356706007852368,-27.36054546327398,15.24415686719407,21.405909852186976,6.426690569076109,10.909264645259116,-48.40067825008133,-0.779304739299396,12.336838870249474,-10.866739778940163,0.30545679741795095,17.418480092838323,15.994497554847742,0.1490829578081175,1.3190073381411378,4.234982093632469,4.470894953403212,7.304656924999078,15.94553779305348,0.07307003710977006,1.478414891908102,51.597446151532125,14.874272068865501,5.0941774505515385,1.4594038193801877,1.7174499887944068,13.96477572803064,3.4337303666243346,1.5143576594384274,2.9699278741606756,14.945122250014768,5.376385371372379
MinAbsPartialCharge,15.049740038629983,30.086133153332245,3.2575727697593035,6.3515894351925715,0.38242691164592935,16.22434910211269,10.463413208720484,11.401072863446194,13.961906931534887,8.868240737330327,-19.101187185192025,-13.362848317330606,8.852950324845319,21.68878185132398,-10.221376059153657,9.903227176233003,1.7596068066747266,8.543586604515,0.397513122793671,-17.77974977049204,9.992573844453075,13.280074405861074,4.692688321103479,7.32104743681871,-31.290219315059762,-0.3733673783746894,7.872743294272529,-6.598673769496193,-1.2401408502109554,11.060317148175475,10.178741182249489,0.4166907454378872,1.5874347710624204,2.9250091948622314,3.2368463991003247,4.846235196700061,10.833944929237607,0.3394658365871302,1.1900588634954035,34.598212245081605,9.750713696723773,3.72026508832328,0.8761180217728083,1.3395742782715039,9.313674889273143,2.1604262950658786,1.040040892747387,1.9594479009387609,9.318944515444326,3.891791725411099
FpDensityMorgan1,-0.43213529982058246,0.3805959762481931,-0.41400037177963556,-0.5618647732948838,-0.11285937466081335,-1.6421497955141184,-0.8938293214602914,-0.08995270255349079,0.04659579051187609,0.10942490446708349,0.15083529884761307,-1.2420254978266285,-0.7245810578400425,0.6666316219734809,0.4347514331263438,-0.19563192977383922,0.031141560156768826,-0.49432857034610206,-1.2453197742367073,1.2734181961002171,-0.1227178081031093,-0.312993992445064,0.0038131716740247147,-0.07641637665323067,-5.921286723536139,1.0536011074048515,0.4294448179418608,-0.793806313297323,0.8415347677962635,0.4338628787804962,0.18363598693118893,0.23025284693457562,0.031956454026293116,0.397191069471507,0.9596161151239668,0.41088229905097595,0.06591020419561835,0.038549401373000024,0.40160112397605063,-1.8216541203353855,0.16296258915855616,-0.6833628348058189,-0.6230894994082645,-0.2615290180419811,-0.5791686435781284,-0.3803180035768138,-0.2740257242282367,-0.22374929706647065,-0.9349031177229419,0.2610409084790488
FpDensityMorgan2,1.9662207721173937,0.9544343963689903,1.6595046557371236,1.3582440538075362,1.137284416050296,4.15101520705752,2.4094811640812663,1.0152341500541178,0.882072189012496,0.7730376627967612,-1.1636786668579189,-0.08732723392241903,2.1620241562831,-0.31620154397802963,-2.0564806320220446,1.1279396051548276,0.8625083427311776,1.2567530280431152,4.021391752877738,-2.8137921517449986,0.34404440617825865,1.653823229078073,1.044467901089863,1.992611555892686,4.120216218785475,-0.5417716291689937,-0.24403161655974084,0.7979392823107359,-2.3097533046824203,0.1765019316606472,0.0239736503907802,0.5095592643630829,0.30785816867123006,0.3667977268745269,-0.5254063718313426,-0.27160643090744013,2.5979005133933746,0.7260617277637793,0.343491547455688,7.146678050965748,2.4046303289810935,1.8553813624426556,1.3678929101612578,1.149145968187787,2.7473521656360296,1.3088168458896443,1.1293892942318695,1.0372940572220093,2.622249079568154,0.0054982528876475825
FpDensityMorgan3,-1.4526462400538487,-1.0379478852444133,-1.173730966271055,-0.38579956620097633,-0.5266907687330425,-2.0675572911416324,-1.3380001565951822,-0.766243058760452,-0.4091118032819034,-0.3320098948929099,0.6418088390866906,0.6587894857542551,-1.0360629599104727,0.22467634390196783,1.0518710601612207,-0.7812306701019011,-0.5553251407327462,-0.4422273868461684,-2.577606788668796,1.4078999633055367,-0.12468232039217308,-1.2917026775660965,-0.6356936949939362,-1.5964815712125282,-1.194062691948434,-0.04200727600783808,0.07853769013799705,-0.427978745810403,1.317244241491779,-0.40110625454772014,0.2956372947424216,-0.4477903242389586,-0.24736678409120602,-0.07940127320635072,-0.06985965139328917,0.19146730734731168,-1.9027270083384382,-0.5235600977001071,-0.4803872098898107,-4.859121137109755,-1.6606552196217594,-0.8239174447285368,-0.4053835862053305,-0.8576635000232214,-1.8928254745556752,-0.8745498531789716,-0.7946524712247655,-0.709567166160103,-1.5285782508560541,0.05184143565951821
BCUT2D_MWHI,0.039689861083375515,0.23116128439064496,0.18234920990585254,-0.22971201018667067,-0.17463355872452183,-0.34203790291943637,-0.010519493961393534,-0.040288427196570345,0.06889403922489834,0.1414320378776605,0.3748428882702547,-0.004123516849915328,0.12803718884020257,0.047953323103294955,0.11023062416161276,0.49274881652463387,0.39424440232813207,0.08456905706257159,-0.008558962337048786,-0.28226189240510163,0.3948786560383547,0.06760348195742265,-0.06063875047330804,0.20546307071751768,-1.3413150011794204,0.06534308418464235,0.0873247989755809,-0.03207334378164992,-0.23523350161898937,0.058728530114945665,-0.02497557994153713,0.25403643047563357,0.21833002920292302,0.04256435441683281,0.5203554899200863,0.3016208817461782,0.23574244381996365,-0.20539707975744273,0.31787297305556506,0.617767407988488,0.25714578822924994,-0.0805443595936523,0.01608714258014872,0.15935443506370014,0.0775897352638761,-0.00929008007109629,0.05477492721485666,-0.09042509529741675,-0.3252734273851406,-0.2509295084259321
BCUT2D_MWLOW,0.6699468284844458,0.8810534232806351,0.3523417924350714,0.9245298550472303,1.2487837152812615,0.9051905887327683,0.4028628466893118,0.27163200280838834,1.1272868790665231,1.3430068388078316,-0.23741749859505648,-3.2973394308010824,1.0752331447368086,2.5004903566787866,-0.8747958628065124,0.8465805029494544,0.7643124866108716,0.16635344491134957,2.3166817287472297,-0.5510686096366989,2.016787840763253,0.5555838587246829,2.761989757797866,-0.05026089587651705,-10.460564861642643,0.8784217935742332,-0.08040481297801559,-2.0483385911078678,-1.421111100988899,2.467762126572726,0.3630044143047093,1.1161074388466017,0.3728496025949869,3.1125681239125558,0.07397156890267313,0.12782828082376707,0.4192921796990296,0.37722198908467036,0.263207484808268,1.2542808189981745,1.3746204494468721,0.6201362841425807,0.5221158357063357,0.2360616213947344,0.49025452009366555,0.5730938028586995,-0.10513153833784213,-0.0866123556957223,0.028723032131160738,0.4615737056896047
BCUT2D_CHGHI,0.36884386529401747,0.919501066582895,0.46385414927413354,-0.13257116510925737,0.6125591638006198,0.1663742355945678,-0.10059435260340252,0.35490363091951216,0.5115117384318439,0.14864342273244924,-0.19667921034708452,-0.3199576067837734,0.17003653575968122,0.935086861558564,-1.126101432163125,0.32844890491204826,0.6527361588595122,0.38480204300441667,-0.47969760466488814,-0.26274229973520447,0.7387048255280229,0.08957489460131747,0.3555548313745909,0.2805034582920781,-4.454519736494274,0.4634576599623341,0.10080360639357942,-0.3841434298258989,-0.5028249319363755,0.9651137146092953,0.23500980994108014,0.17683239604469053,-0.009738500095277802,0.026655574799561734,0.2572102220709952,0.2923680927322212,0.23743713299344038,-0.3441781699518814,0.23728569298242436,0.929212399502833,1.1532817627534941,0.2730778121794006,0.08478345269463895,0.0006676499617163633,-0.22002121955272427,-0.08719645495403547,-0.06187617484530892,-0.23489930100518144,0.28803185167699014,0.378558861233736
BCUT2D_CHGLO,0.7191297870159497,0.21068551300929417,-0.07587174984949198,-0.188043238755641,0.14108990495359694,-0.30768337356290987,-0.1216315396431202,0.36157991194843103,0.2764824924157651,-0.005504317741607547,-0.6081586958741656,-0.1512206814015432,0.11283910554334081,0.17942101784575226,-0.49159571641199296,-0.07367611174385656,-0.16001878866380123,0.2610525008730254,-0.5133725128634067,0.011203554840848836,-0.2542417167437065,-0.14997033350383532,0.04437060073805948,-0.02637855522404077,-1.6055708358252745,-0.19808752661861959,0.22354632113861717,1.7788362187666282,0.10372154146595758,-0.08356137008992685,0.15463718506418567,-0.10695382461966953,0.08124015815194562,-0.17471698740075858,-0.0723027509392117,-0.03547443301229964,-0.4942896988530415,0.08902074839850639,-0.08300245589512248,0.5327882674588076,-0.11881501559433695,-0.22360603725425546,-0.11910873592427658,-0.1766861085997295,-0.4201267966721457,-0.2020853356601312,-0.05514151701480791,0.03812095532475224,-0.11924203104500689,-0.09653784708190602
BCUT2D_LOGPHI,-0.38480626965612236,-0.13830561078626102,-0.15186840060947965,0.04672895982160558,-0.4047361043215723,-0.3655152922785147,0.12552850387466274,0.23823947825335245,-0.4515328656152707,0.029961636774050365,0.21830539556107667,0.11306481770221033,-0.02153585465585066,-1.158293269116252,1.534016506061241,0.2262300410682933,-0.20193259532202987,-0.022690959715207158,0.5425253042935234,-0.14037806674749137,-0.2188693512581544,0.07048843982067608,0.3916491044036853,-0.42349677126284985,0.10469418257351834,0.1710437443927883,0.2558013910509873,0.7482376825775549,0.01944541687852381,-0.5720484256083772,0.006470409900634319,0.07581453057616595,0.09035890276290554,0.5791217426591218,-0.2395953242264736,-0.029306465092742356,0.25160226595887714,0.6850447829872492,0.08732917015688814,0.6967263837827733,0.3005699939278976,-0.2788726864802295,-0.03787076351113123,0.22365687991451919,0.4243123298961878,-0.10912658741624447,-0.09799088674399213,0.12833538291839752,-0.013052038751999813,-0.3364572821100368
BCUT2D_LOGPLOW,0.7983591430268863,0.40585751595848985,0.5216129014430481,0.5899071889718367,0.5490974962518936,0.8112251002167339,0.5163185217654918,0.287353437381738,0.7798854286088377,0.7695077353525963,-0.18709446777386632,-0.6370703103380335,0.30328318903952456,0.6054394254995007,-0.7961593108521541,0.4557490419465999,0.6633234222493614,0.5327872267232944,0.1298093744291241,-0.4614071695051001,0.7422097228576887,0.5389506721600872,0.43635291692838357,0.7414630838621983,-3.8489229084157985,0.361925278714944,0.013666854911484215,-1.3371163991205044,-0.07419566700926253,0.4219504625855214,0.3393890796066282,0.1893422094170374,0.2073878218840177,0.41749759703653994,0.440076130198826,0.7575427256715369,1.0944303233460824,0.16595852603095196,0.4399161755367835,0.7989148397318996,1.1637619130159982,0.6633813184524097,0.7268206706945548,0.22253030726454126,0.3627452586495679,0.5264454738567272,0.353048247405037,0.3359591620298207,0.39834413941728736,0.3630077641566612
BCUT2D_MRHI,0.1363416889590188,-0.48184668952761744,-0.3944556541700142,0.021904772733946264,-0.03549543159267563,0.15032889633569765,-0.2599337611171231,0.05144928781886094,-0.13097392349389408,-0.08301130169783334,-0.31201488933485755,0.5244760585993483,-0.10201552340112956,0.09994220427704543,-0.43377772106987794,-0.7606967465870862,-0.5861620067273138,-0.08887905134289162,-0.2816428207273463,0.3711016158535644,-0.3618458914426358,-0.0501288553939613,-0.21019730197758144,-0.34787114061541985,0.22907392844108518,-0.1821597705316324,-0.266185619237757,0.25847862652272696,0.21646833872030619,-0.37657203994684013,-0.15826366391956562,-0.39328210985302,-0.34361479962935243,-0.2898797031642133,-0.8121590097442604,-0.3775232275257818,-0.39518465859817237,0.032815498676272856,-0.6212471699245714,-1.028389297384154,-0.5547692790204057,0.06897136841142767,-0.05200021844891985,-0.35648254855727113,-0.33237927368443926,-0.08306782735674223,-0.266504536517576,-0.11591067485884217,-0.14910619003337502,0.10395783774451665
BCUT2D_MRLOW,-0.2577478525226363,-0.36701207626768934,-0.12300037001033125,-0.09346264651202228,-0.026713797830360354,0.0781573468871904,-0.25639726804243274,-0.16639937158668494,-0.17368389680722196,-0.18782467549490037,-0.09995782459151337,0.10921767138598269,-0.04836417381895337,-0.056623411961748596,0.15161266099587653,-0.08561444506174656,0.051526603836249844,-0.03823832257338273,-0.16331632631460405,-0.09838493487385963,-0.19929709797642575,-0.10296963663616464,-0.13119188411757823,-0.3401686592247302,1.4211306184202308,-0.04535550482647114,0.15585908263011297,0.3418279341913749,0.03280179535939885,0.03126257564803289,-0.019744067483777213,0.07583288351930131,-0.11333887528859005,-0.05506977576861895,-0.3365552065653564,-0.19189669669509055,-0.32160313023656983,-0.12259235016867064,-0.05583635761047665,-0.0057068524202875375,-0.16934766674317714,0.10145507016658524,-0.2113391553953876,-0.1506816513689729,-0.20098103146709712,0.11789995832053199,0.13840458825048624,0.028537819598139873,-0.21693183061915425,-0.16362065651167335
BalabanJ,0.18584661301812058,0.2874084917924814,0.16541970857184657,0.36352541139218175,0.34380328065812144,0.31601896660838585,0.22673207967578377,0.052876726228434236,0.2791582720581262,0.37637514554145124,0.18877330932330263,0.16744023414680953,0.2409698485788042,-0.039940745631970566,-0.017409212356402103,0.5544353404525791,0.5992121302160209,0.24520953031614615,0.22106829588123084,-0.47000220272499266,0.44491224430194404,0.34567584721234457,0.3012596268300005,0.5870048738350111,-1.082962720405769,0.21652882471397972,0.2658173200099165,-0.026866763145733358,-0.5486057776757621,-0.21767181740855282,0.2761317358096512,0.4003114650868952,0.37747534672098637,0.2651219384113886,0.5887781793233058,0.5666718293155697,0.8614852920162648,0.2887417415783366,0.42508737356477,0.6602141385928391,1.0838459159526457,0.1425047752162035,0.024788966821118055,0.23164648471766608,0.3724899977679257,0.1764135253363951,0.35473064407040455,0.29292848002463345,0.46560304951738746,0.4768766744939909
