,tox21-ahr-p1,tox21-ap1-agonist-p1,tox21-ar-bla-antagonist-p1,tox21-ar-mda-kb2-luc-agonist-p3,tox21-ar-mda-kb2-luc-antagonist-p1,tox21-ar-mda-kb2-luc-antagonist-p2,tox21-are-bla-p1,tox21-aromatase-p1,tox21-car-agonist-p1,tox21-car-antagonist-p1,tox21-elg1-luc-agonist-p1,tox21-er-bla-antagonist-p1,tox21-er-luc-bg1-4e2-agonist-p4,tox21-er-luc-bg1-4e2-antagonist-p1,tox21-er-luc-bg1-4e2-antagonist-p2,tox21-erb-bla-antagonist-p1,tox21-erb-bla-p1,tox21-err-p1,tox21-esre-bla-p1,tox21-fxr-bla-agonist-p2,tox21-fxr-bla-antagonist-p1,tox21-gh3-tre-antagonist-p1,tox21-gr-hela-bla-antagonist-p1,tox21-h2ax-cho-p2,tox21-hdac-p1,tox21-hre-bla-agonist-p1,tox21-hse-bla-p1,tox21-mitotox-p1,tox21-nfkb-bla-agonist-p1,tox21-p53-bla-p1,tox21-pgc-err-p1,tox21-ppard-bla-agonist-p1,tox21-ppard-bla-antagonist-p1,tox21-pparg-bla-antagonist-p1,tox21-pr-bla-agonist-p1,tox21-pr-bla-antagonist-p1,tox21-rar-antagonist-p2,tox21-ror-cho-antagonist-p1,tox21-rxr-bla-agonist-p1,tox21-sbe-bla-agonist-p1,tox21-sbe-bla-antagonist-p1,tox21-shh-3t3-gli3-agonist-p1,tox21-shh-3t3-gli3-antagonist-p1,tox21-vdr-bla-agonist-p1,tox21-vdr-bla-antagonist-p1,tox21-dt40-p1_653,tox21-dt40-p1_100,tox21-dt40-p1_657,tox21-rt-viability-hepg2-p1,tox21-rt-viability-hek293-p1
PEOE_VSA11,-0.3394461346815006,0.021629265503116155,0.3113229620427018,0.06213601167284303,-0.017093251144540796,0.11139218367541312,0.12820014435390759,0.22540744327217463,0.2551311196864899,0.027843611918666328,0.22147831735325843,0.030770936896935004,-0.11288628169845209,-0.06989409519501572,0.10531107461699492,0.02572260789853229,0.04268064080400129,0.04656721005124402,-0.19075446244584388,-0.09617463168202504,0.009969813001350318,-0.40830719549660077,-0.03449613225679424,0.10208338097184574,0.055769483060531304,0.17656856723824252,0.9197035810748583,-0.0018642307965467814,-0.03730555500360893,-0.03716220316891978,0.0006152735676665228,0.22802808824555826,0.015455735733799904,0.002797266726158011,0.034762237714756145,0.1518076977324299,0.32200442125768597,0.02188496456439946,0.3447915679319212,0.022948290488504015,0.00572770865096171,0.22029544800841608,0.11783501484050614,0.33473352034262915,0.038132619454971574,-0.024850872752915407,-0.32159342121134643,0.11577477734623097,0.3916084964092373,0.5192983295507311
PEOE_VSA12,-0.14082448247437157,0.0026764959053682813,0.05316367967410128,0.050337355533002434,0.09434309223099747,0.029381361350634738,0.16238651888815975,0.20239550531504333,0.24330486458823816,-0.08511898705070559,0.18791082825932728,0.031146126745719798,-0.025869423330084473,-0.03922763172027203,0.030450499614310896,-0.02535956441212771,-0.018679640725794415,0.05292463953024378,-0.06717335651113647,-0.036005575208183815,-0.09767232936984427,-0.32892129569581763,-0.08092874577733424,-0.033561572027426496,0.013667954572122215,-0.03478759600008949,0.5960244510448593,-0.0017906970022202654,0.13462230041000506,-0.05025764407097343,0.020153477190777983,-0.022280481403150157,0.015797151990880883,-0.06579195178252503,-0.009285366525164743,0.042111766288435507,0.0040938203618402745,-0.07794860875890097,0.15257859484237607,0.06254867896213022,-0.08894105650920693,0.0876997057262314,0.10839317111322187,0.18332465807141646,-0.1300701114978591,0.003725623979819949,-0.3495508234074101,0.09128497807246584,0.24366900971941013,0.30955864760985524
PEOE_VSA13,-0.12764156309976393,0.00921070490219504,0.19071098043286097,0.04463007442608817,-0.030614753491534384,0.035588873985200824,0.10823878853684814,0.11141551168964094,0.147915261980958,-0.02214178561877581,0.07085279157847091,0.1774099261119352,0.018541072586810793,-0.14719499162534244,0.09018856000793025,-0.03712855221731037,-0.04531286541388576,0.10218789566069361,0.014813110712007053,-0.08750457609668137,-0.04930308169149131,-0.16911841463270988,-0.02738570854018554,-0.044384707678951356,0.07781048269923949,-0.12433310490056523,0.3120855603276532,0.0022276872770817776,0.01953876115469159,0.026060383601605397,0.03818606741663502,0.06702411426182303,0.0314986220260296,0.01501702303193974,-0.008888160875948332,0.08558354498371298,-0.06735536832111451,-0.028762586615719843,0.13419470476434903,-0.10620622100706494,-0.15463829453312353,0.09423003259125065,0.2052127766767552,0.30864009796245634,0.047846190762517796,0.08154601629845662,-0.18269983237012283,0.07900314234266705,0.13150840311866788,0.4667595730334793
PEOE_VSA14,-0.7350249577132714,-0.05025081564056617,0.7246302328243728,-0.09143071888351827,-0.13958009177407055,-0.11462373599720256,0.06271745844921738,0.10251088769532349,0.44157441825453164,-0.07886796506265527,0.6160459331267423,0.2110221627945198,-0.13286048480159848,-0.2699418681251431,-0.030533047070285615,-0.14530584787836318,-0.15374471563597844,-0.12351721328426148,-0.07549878430084467,0.20853347716188642,-0.2750932972231954,-1.2527698526197155,-0.2228351912548738,-0.16988663157357933,0.15316005242444625,0.015688335211495808,1.801303065698042,0.006467513213815697,0.1969542826230707,-0.22420008291336474,-0.16026112283482707,0.48510547083075295,-0.2216615924623008,-0.18395939493928076,-0.33809005470681747,0.034884015183546474,-0.010360660972527374,-0.2710385326788516,0.5762675584979539,-0.05433898992143314,-0.2632731932440795,-0.02565115909188641,0.3289553897443733,1.21379986117244,-0.14660332329322992,-0.11153042563879341,-1.064908202562237,-0.14011649179929225,0.7831249040648687,1.332819297936292
PEOE_VSA2,-0.36759560343874653,0.03229072503139069,0.5282517457385428,0.01790077649445389,0.10538477343067486,0.13048103439669897,0.10118338164732815,-0.3251285307207329,0.1063624677780769,-0.010506266669271335,0.42247229402810443,-0.5033065517138866,0.009178011672310919,0.02280967285188872,-0.07387545518015042,0.10575893453196224,0.15524496780870167,-0.02183856241220861,0.3670616763527595,-0.34165910400414234,0.2159070313110788,-0.47738867367291093,0.4219915762462391,0.07480274019581644,0.04180929607148242,0.24725744876636507,1.2184428178005868,0.00019466332194624535,-0.09311976420661455,0.13072987944613174,0.10248043591848664,0.8362954115509921,0.21721163681378736,0.2985412807102552,0.20028248956339753,0.38966715043250677,0.041652094129396675,-0.3089000057716674,0.4277248782916975,0.3144961311308833,0.071267288127572,-0.33761310628071856,-0.12547862914510188,0.8220443024528279,0.18098806435952125,-0.033131707658993294,-0.33988219541616893,-0.054505880212719654,1.0408912395914625,0.625644113490958
PEOE_VSA3,-0.5284045418357098,0.016438766748105266,0.2470120150055955,-0.09511475001452416,-0.21512848527859543,-0.08583904555200463,0.12683027684771772,-0.36314025261424554,0.015882632337753593,-0.0924172049056791,0.47401056114284673,0.17202282200576216,0.01703089883778773,-0.011285815432667037,0.1381543890048108,0.04622022850710897,-0.002672416383947779,-0.12054976864693462,-0.12804300109751388,-0.03171351704697925,0.177758708362581,-0.4578667219378547,-0.12959181561444444,0.07151058567644729,-0.016970689645721557,-0.12525156694093253,0.5054015636880641,-0.002801958507719685,-0.22238947268069836,-0.03514498101496982,0.0017269021294095818,0.3270506196225723,-0.034943153071242884,0.019943807263156393,0.07104040677143078,0.2224961957509779,-0.0499605052346869,-0.21693081048607032,0.10626956034487994,-2.7471004497305098e-05,0.19977466206878977,-0.3503102913467922,0.07868709775155583,0.4464366901723607,-0.02595661552590726,-0.1400567180792029,-0.3937946244387209,-0.1869765119694057,0.3486364942988279,0.39291008049670073
PEOE_VSA4,-0.27636079949461273,0.003319058986919145,0.17474252372723734,-0.0072486036222190785,-0.1777030895843979,-0.15565655328991862,0.2168014412332261,-0.06727324718986574,0.22192424504461059,-0.10020771754900812,0.12266219738029356,0.24380572858908137,0.038541892519425185,-0.06967694395808383,0.3500941990517112,0.04110992075945118,0.07303898238490567,-0.050309780090385,-0.05084578591943698,0.12089802843971176,-0.10631785883770219,-0.3499233567095089,-0.20663231206668428,0.3234490130591813,-0.13083202544440062,0.09560575513020723,0.63851837190249,0.005032675208672123,-0.011882690346678618,-0.10479751845317692,0.0038364408288604946,0.16954687545651476,-0.06360874002599308,-0.16032067873431574,-0.0737335666304949,0.25401475474716106,0.1442696612292252,0.18613610924288732,0.13641141462750547,-0.008841659917160084,-0.1237722807226234,-0.11907636574739228,0.08658114000865672,0.34081086313082526,-0.14871718641498602,0.011920213998687073,-0.2738165778361998,-0.032464190576768547,0.8331774496914662,0.44560469331601665
PEOE_VSA5,-0.27198731314862606,0.005225630227128881,0.4607625840197156,0.006856273006375689,0.008211240833746192,0.08637335547271659,0.14793879328924783,-0.009604224048778453,0.4432586003503424,0.12537590169592455,0.20945361765495923,-0.006171056681254491,0.05999558865735344,-0.12379470220597136,0.13927049992875537,0.046013736782195815,0.05287136583915601,0.000965390269264038,-0.07834394530849106,-0.07019021318651851,0.057088452058391755,-0.32486341521975465,0.05519023473179206,0.01756171245775218,0.09395781908480125,0.1493505949999053,1.028270271955542,-0.0017877359613424247,0.004237017070284577,0.00020305857175302103,0.02768662008680848,0.19301062671859173,0.01955966134695338,-0.011434204294030095,0.006250471598014539,0.2657019317681823,0.1646787159266349,0.18479373499808957,0.08090012381758564,0.10803248346992383,0.26355518987685755,0.2607373158129273,0.26011639708689577,0.6193443877256308,-0.08050217918759722,-0.06143035379458015,-0.3658008618963519,-0.019272989590416734,0.676054667218098,0.7448004375115944
PEOE_VSA6,-0.6028656319673025,-0.055424073043328304,1.2114541463805935,-0.2361762543452975,0.03458689996335786,-0.19091897890136966,0.06491867768501652,0.5480573228136343,0.9907229449381159,-0.013692866415937118,0.4258912213998172,0.10097636321586308,0.07110028069391865,0.2417321469057388,-0.13761826332618912,-0.13151474891083373,-0.05815552624433136,-0.19821073079417828,-0.14823800405778306,0.029474970752041908,0.08427763868612782,-1.5413266853428578,0.17862835429117518,-0.13547282009005304,-0.12489416963606652,0.4036380826630039,3.5125363564571654,0.009534334072736869,0.12249160758484312,0.03817313150225185,-0.08775833695900698,0.5422400296314251,-0.06782525246850865,-0.0008499768379964774,-0.0907367757387305,0.5048932884319851,0.19620457860082194,0.026570342162897567,0.6233706438113236,-0.3062981717766322,-0.0862638790776746,0.3885914191749421,0.4048184973745358,1.8743633593853994,-0.209996618739043,-0.23342178555750168,-1.7051091035491202,-0.018598566438967637,1.7161426257836812,2.3217260626798346
PEOE_VSA7,-0.8708817798129405,0.002499054613386233,0.9871163586402427,0.011550569462865248,-0.27938806578064707,0.010244118518635796,0.39473293846213703,0.6430218574965987,1.1349512134601452,0.1779292195656304,0.6483724133690494,-0.09306609866340405,0.12101995595834784,0.2508071625548711,-0.3946044492927201,0.03987632579246355,-0.006647710759416249,-0.008441664310180378,0.05025854817033388,-0.0020930632329610637,0.2799937516315038,-1.5034782360071115,-0.012256035387616687,0.10989600877137048,-0.2656686790377175,0.4265303326093691,3.501008533579258,0.006901776688298566,-0.05557263645945413,0.03233698685566744,0.13662677614493637,0.5972569282634641,0.046612631543620844,0.24741364177288566,0.1615726449403899,0.5628234421714244,0.6178960473600421,0.22960552300831055,0.6603861920334171,0.4453962791895378,0.4743622088411162,0.32068054584656214,0.5084543738964469,1.8337181699458858,0.05573369187632587,-0.43555941250797414,-1.8947557323052029,-0.28488733542374295,2.3400238538232574,2.0246109267666537
PEOE_VSA8,-0.46471063986555305,-0.0004832956575007908,0.6031101876390208,-0.0778230435261162,-0.058022149123660244,0.15062391070509468,0.25613522782337983,0.4256433918185545,0.5660083398841184,-0.0222467111795316,0.5049123857314151,-0.3433184390240314,-0.203990097674365,0.03242210789977165,0.08676127764087775,0.08079193985632352,0.05536744924270492,-0.07421427037850044,0.10557414195201247,-0.09255024842738392,0.15163983462858804,-0.7879786907331574,0.21122979218885926,0.020428057710913897,0.04221298444805842,0.22015385770783436,2.0332332813701424,0.0001813247818623513,-0.10860476940807744,0.3305218672453412,-0.08700103907240495,0.5118149863487809,-0.011069786732206214,0.18020580785815854,0.13289825087522913,0.2850302998828184,0.280192413720146,-0.05633212147747938,0.5398028132221495,0.06308817012386106,0.18326060516071316,0.2146975004117479,0.3327888137419141,1.089119432021117,0.20575497742906299,-0.17222291507547893,-1.0164269916383417,-0.09402799724818811,1.0117231336813421,1.023797422130337
PEOE_VSA9,-0.36537106669423275,0.020580765481336045,0.500755204254837,-0.03685549477480864,-0.1896478877598878,0.14191226885685948,0.16034541016541626,0.3016393032194775,0.41009228235535783,-0.056776179661398904,0.4587866809585709,0.09059826111501988,-0.33271377626380577,-0.17035443659696548,0.059928078711021175,0.1721201596289415,0.038317382074816365,-0.14002888469980154,0.01029184826935283,-0.22115025872070224,-0.0028925133352690267,-0.6382012611413455,-0.08977312043349181,-0.014618803256176515,-0.06165888691542357,0.14451664930572436,1.4557938338423313,0.002246958994711667,-0.14429107363284024,0.14632336859380507,-0.07042303746123867,0.3199386198363544,0.07169549458177482,0.09349754982643019,-0.023004421587145312,0.20019448013737548,0.27065531441539586,-0.07681312728024985,0.42879187533412544,0.04277271855380517,0.10549225257620826,0.34290306223248435,0.24618126535086685,0.8907332158956607,0.16096730485386007,-0.14573832636905432,-0.7969071437152406,-0.03222604059160374,0.6755777332940892,0.760464625035985
SMR_VSA1,-1.4883913941850495,-0.002484504060925284,-1.0597118356811994,0.00828437911583447,-0.7257350518221861,0.8166064787302981,-1.9548760875208604,-1.8715819430466867,-1.6348459902823804,-0.767426860406805,0.6222201578022434,0.7967847233497439,-0.5781822601899743,-0.4625503625753486,-0.2049116296306562,-0.20059311902305854,-0.2748414020449628,-1.0891821931474317,-1.0269082840540493,0.5382472791246774,-0.6311763170008294,-2.8016595948538634,-0.8585684855005272,-0.6746081885623958,0.09635546566951995,-1.4531394598458425,-0.16491312510970926,-0.0012548741678175758,0.3569946496069903,-0.7178579240082689,-0.26773261342178867,-1.4072413736507783,-0.30148580805556424,-0.8549780175234571,-0.4937573258084177,-0.6179832546340817,-1.221085659308131,-0.7714651163692181,-2.0194859580991587,-0.8157713722271509,-0.7232510080391272,-1.7915992838726524,-1.7315444666863005,-1.171091642860586,-0.6363894881707363,-0.4038375789298635,-1.4357337649534168,-0.5615435234097473,-0.6672492416815163,1.683044157066828
SMR_VSA10,-1.271260647572804,-0.017353206690890365,-0.8698057099594972,-0.42114468350982925,-0.5967965986322877,0.22883632911470353,-1.0847171372082085,-1.5101056077367583,-1.1839530527219477,-0.13868802036253558,0.2640490511255572,-0.6760436294936447,0.1173767201979535,-0.2767868413167815,0.2050017581517126,0.06744870706791264,0.17820862669434698,-0.4303589401455751,0.1664452239292056,-0.23801787348823367,0.29617328387577313,-1.558898695476945,0.07438923644385627,0.1543352196943258,0.0032670743037318114,-1.0190172101063408,0.09378205988584579,0.006256072305661571,-0.15814120260718806,0.5649789770495667,0.08187745239667082,-0.9671364896530684,0.20524085229396863,0.18077767956439716,0.16285151266893638,0.054566289596055646,-1.77756761627021,-0.49358392362526177,-1.3888128348738253,0.2386902766157314,0.24822046879731183,-0.5403689134943723,-0.6783454741231723,-0.42469176231713546,0.17021642806699183,-0.30283115037216246,-1.968325195185955,-0.5519513128819299,0.3667484379502572,0.5898660311874603
SMR_VSA2,-0.4242192638051645,-0.017296195977287914,-0.3117169092806024,-0.4020423651875652,-0.3186758883705417,-0.08007063218665937,0.04478915188409712,-0.21836627617130627,-0.2505902188550216,-0.21967261133174712,0.4112011424832053,0.5503188834443384,-0.029951208527652796,-0.5415642442591148,0.07151598531753928,-0.14408394349346013,-0.05392370292021855,-0.2583606702253937,-0.20622235741781322,0.18058238758249576,-0.36995744911887435,-0.8979692082091018,-0.2908087836161615,-0.3203427905165305,0.19074530180880891,0.10922165693793624,-0.1691188054796811,0.005010869806038827,0.020561716817883716,-0.2520686125220417,-0.24153908259317297,-0.4771491495236414,-0.08835620815931117,-0.29967889375361495,-0.5299758041819582,-0.24951224894597743,0.11992472903286308,0.21349007907740314,0.039919208278393924,0.08704357003252039,-0.07218021088534811,-0.016671457808387857,0.18459078465156273,0.008606496976678136,-0.1231058034793744,-0.24992003824867903,-0.6330442820619376,-0.2668290989665236,-0.5100459509369588,-0.4747093852202125
SMR_VSA3,-0.795236253000314,0.026517296522113813,0.2573960641169172,0.47567586697080666,0.07226705277331126,0.8330159445025386,0.3711030290951997,0.0002579411553827742,0.6731634506760837,0.08735828952692569,-0.19213653694748553,-0.31185135440459094,0.5405446516864585,0.06616865004172325,-0.24275202593086276,-0.14901372338345686,-0.10085982505941192,-0.30040042427281105,0.14555903135054524,0.2025041300453928,-0.14003596904111737,-0.5504432783138183,0.4924881394168498,0.11923522683321743,-0.2409068407257768,0.29822672422087887,1.6132062689997853,-0.006083122495772099,-0.03668231397857744,0.11231841662095622,-0.18356109739259177,0.7800032799437556,-0.07299389691145064,-0.16659099630563004,-0.34661183825324393,0.05513923216764202,1.0825605543695485,1.0050503021351773,0.8102870415090848,0.16963777211980774,0.24089297818848096,-0.765385005085417,-0.4782096971654322,0.8875956670423408,0.01569615902943923,0.12836031268856726,-0.227025778146577,0.20059015477755882,-0.2644698806110549,0.24899665423715214
SMR_VSA4,-0.3201165202077651,0.01421185501226851,0.5837049818008296,-0.41153216722368696,-0.2864069119590505,-0.5508222288163062,0.23966375147067132,-0.021165092946193346,0.7502122557357375,0.012132354292381348,0.5374067728315529,0.17705149333923537,-0.5718996497938691,-0.18206601668499636,0.3814107743412421,0.062237220829672896,0.11136211483939189,-0.2543129681753912,0.12954204125454072,-0.1401070143437264,0.1603392114078319,-0.46228520257462075,0.1690209039526856,0.1908545478793421,-0.16753198446937492,0.42585979378590594,1.5941095743809852,-0.004281504468226619,-0.03694435404835802,0.30849410586657616,-0.03091743103478517,0.7635516351777776,0.003454480374379853,0.05725289973403077,0.18312091041525103,0.3433819450758387,0.5312716482584536,-0.26420112669822676,0.7558115438299277,0.012956172013437888,-0.0462378012322026,-0.20833462722723925,0.2767105799481417,0.662259456228599,0.19648057444564834,-0.0815062991533094,-0.14514990462538685,0.027334647905657365,0.9370598617257996,0.37071583873904546
SMR_VSA5,-0.6289787660180095,-0.023865377440091297,2.366459908077855,-0.47275574044139634,-0.25703282531994254,-1.3263800008422724,1.233865736259614,1.9135403166320402,1.85680901206662,0.20505392642088055,1.3140728130495638,-0.03506622811524672,-0.207772305970391,0.31475438582404397,-0.03066709038241205,0.07997281572675476,0.07415760643740864,-0.08381978366072669,0.5661519640619714,-0.1752757799902924,0.14434671944239688,-0.5955836320603265,0.3323742388628666,0.13935861749967807,0.030138040987609093,1.6626603312246688,4.97548530107105,0.0009358932455964378,-0.05631222248244893,0.1760436872823021,0.12472406021679283,1.858468510601367,0.037111440711400746,0.27400720109204063,0.18062560632274136,0.5317058565543108,1.6562624017325018,0.23235505782371976,2.27136638084707,0.45360561489329604,0.4609458538628846,0.7743131419345226,1.148557981345958,3.203365054525485,0.043555373827686164,-0.2329268249087111,-1.1401147504643956,0.13607171635750487,3.0974385393670336,1.8868143665842798
SMR_VSA6,-0.9303159406233822,0.018544463392171744,0.6835866813047657,-0.471654322535291,-0.41394516981634816,-1.271263146990711,0.1957800121930912,0.017068052179555947,0.22618094315579107,-0.35628625939233916,1.0281207326587336,0.08650769403967147,0.09776946101121767,-0.20312127472934968,0.20664581592505757,0.0012624990991651297,0.023997408875464518,0.05019231923290703,0.12555053225984414,-0.017138852864160694,0.08207429813551127,-0.7931366858264877,-0.17116336227455653,0.3704273184771233,0.06582973469426333,0.29927363183348876,1.8582091440066093,-0.004373663656847189,-0.035246968356636044,-0.21390165135732253,-0.028385336533156624,0.6558246658259907,-0.13612245697850603,-0.03054139505998331,0.14650324173906856,-0.15464350291254736,0.2792984703572124,-0.05402690380305963,1.1919678138071947,0.32960780375209314,-0.004340759038410029,0.02933701012535771,0.05213214484964081,1.5149211107362965,-0.19487508918807836,-0.46335252529110565,-0.8212573081767965,-0.47310284605444836,0.7683133074486972,0.8156035534639945
SMR_VSA7,0.43527364144218705,-0.03531604121670554,2.0503193885786977,0.7717283765224352,1.135956752780009,1.100873414406906,1.3291172802369031,1.3982872145317198,2.12643234578214,0.5331362948987979,-0.43000568736688216,-0.12538948518741125,0.44351063698183846,0.20162440019588712,-0.45561511777514097,-0.03560449451743506,-0.10723784903134796,0.9579772412706936,-0.2635288166717467,-0.18845807872253884,0.3520001122214935,-0.6475140798528499,0.20503759122865048,0.08648058465607246,-0.0976104909188575,0.6866213901188193,3.3500587453998305,0.015046660691358174,0.06140369109546312,0.05650946207869363,0.019091874703859896,1.6173840394776406,0.038991507781312704,0.44546867163670645,-0.09290164014352806,1.367353191802041,0.5395525908977324,0.29078919776112494,1.4286262468068407,-0.07383286824603791,-0.077360713797133,1.4641666501954356,1.6950759359850227,2.5871124687534577,0.34617221640157825,0.33115890796570396,-1.0792209294322728,0.663040322336278,2.1125941869354485,2.689405211714072
SMR_VSA9,-0.3679920287372353,0.025021730156566682,-0.16091560969623706,0.10145831262801425,-0.12034068264867281,0.4501645111997162,0.15339467895551714,-0.36210141591979855,-0.10458969637373272,0.14662600764323408,-0.4743486700767278,-0.2450263347868959,0.02572204582514649,-0.0039490795340009445,0.027523135226141013,0.2511240180681557,0.2661355355762895,-0.02561373723688028,0.13492510274050765,-0.31266646138137044,0.1651790608309492,-0.33327773303381675,0.061067265749640956,0.16554165976533824,-0.049404260378340566,-0.07697625482102935,0.29357410647645676,0.011491742892670924,-0.27366048170838614,0.23895618031956894,0.09087115823933482,0.1535624846782291,0.21137666824176943,0.3416517892749701,0.07779347955402055,0.2085704446709613,-0.26778994011057095,-0.44256915481541864,-0.21366069134306967,0.0688370056767973,0.34868463171148484,-0.00061494514422825,-0.03179270570106636,0.0035926628652256736,0.28894116808194853,0.11782060312417801,-0.4520244055216983,0.11846904263439487,0.49313905809745634,0.5634124614719569
SlogP_VSA1,1.2436814617157752,0.006719396505717285,0.4537788282689161,0.3834664997137958,0.6229028242857418,0.9625549266921573,0.8880385000064429,0.608837853403578,2.2134296952400305,0.550264470618824,-1.0856801205623225,-0.2135473337196428,0.5803201555533596,0.3345764140116948,0.04850100495626418,0.12528179206572945,0.11052651295024751,0.7098413470813014,0.33274687961575666,-0.626157290132969,0.5504390819763352,0.5771882046962525,0.029290491740406363,0.4285435367339467,-0.2331522444905124,0.48409347656622936,0.932897577561661,-0.0018985032682133495,-0.06816649291786563,0.478086309704184,0.07505008247060814,0.4250626815604125,0.21741971096943702,0.5669999059678099,0.47253131857143843,0.6851002855519875,0.643868675402179,0.4338550154903851,0.392467671021641,0.4357548037014302,0.867520396750634,1.0925845335418132,1.3381374771316854,1.2616754447160992,0.27927056745303164,0.12374846138969933,-0.733830250826899,-0.06018639725351754,0.8604396611946894,1.0385147395781125
SlogP_VSA10,-0.33488689899754737,-0.013907706178612199,0.8285940990795347,-0.12384475796117798,-0.11219922067115705,0.0003552258217582211,0.7124379642366786,0.4364256500601018,0.1942929312422249,-0.4430894918791998,0.16263295164549818,0.12227124377962535,-0.5071222476667862,-0.6862006715524988,0.3352384404296158,-0.09645694261497909,-0.18793802018160524,-0.32960652943499474,-0.21973694679423283,0.16697096100405617,-0.19289870327154113,-0.8447233237476038,-0.31918756605086135,-0.15451037386236843,0.12221246115500095,0.5585727331180488,0.9946635974654321,0.013357172070106088,0.04434933536730515,-0.2140311903813966,-0.28755025856223354,1.0737341711903743,-0.03456104983364819,-0.13311358325252826,0.0017785559583801533,0.43489216859335666,0.13151861134166187,0.3625770761285673,1.229407255711838,-0.1951647123003678,-0.1266752361205302,0.03818397785019602,0.28225760732089894,1.1054957540817059,0.03635344352191884,-0.28708348054970456,-1.0064189269759967,-0.5212355775354728,1.0228247342931442,0.38351907160920606
SlogP_VSA11,-0.2776601461982076,0.021042621753152517,1.3868561378693176,-0.2800623145083602,0.019867135930517206,-0.7331046717415597,0.3601528618380458,0.6312995465507178,-0.10626987560824877,-0.042447912799257366,0.5273675080567738,-0.1029777750200876,-0.12595333574938086,-0.17741191192341405,-0.11115504604108253,0.23238134145862197,0.129884414804167,0.09658860240903523,0.3538781586172246,0.08479394211889386,0.37668487720874533,-0.33620452195048917,0.44022452285605745,0.02064882053456413,-0.14285979105312482,0.48086179098991677,1.592430833205464,0.007315231693510077,-0.013457585068963726,0.1841539606717439,0.08125169453310892,0.5875911927839264,0.11556275894079095,0.24334787199000482,0.4214011482841221,0.6601261155186517,0.6979414609240826,0.6283610567757167,0.9303792570693526,0.26548279420601795,0.14949185176484844,0.21273854089643385,0.11021604060746244,1.083459105194852,0.1970477665687453,-0.08174934319036568,-0.16213674052876095,-0.021147360160835436,0.48194564572604554,0.2793506168748045
SlogP_VSA12,-2.1241017616357496,-0.027649756809099063,-0.666236512397928,-0.4956066598491425,-0.7392390254588411,-0.80997491807474,-0.5408250961203465,-0.6324346220162534,-1.0371646053260846,-0.3004919675136504,1.0488875562056348,0.12364141767842922,0.02729552854955593,0.03638887433159829,-0.45208797771214565,0.053168798791979215,0.07690518175297952,-0.24535561097832492,0.3604691415297843,-0.12116811462157363,-0.16592263500567256,-1.8954007241043347,-0.03193953351024987,0.41165808192836906,-0.05403131892116566,-2.104788110777097,-0.18397163796629143,0.005017841826728983,0.05146270810983394,-0.21469031081621134,-0.021625324991829415,0.24275674719766785,-0.0461047409324155,-0.07629693155808669,0.06433508585287867,-0.09685863958598585,-1.6981176533375537,-0.9897471686985375,-0.14210185044218873,0.23129449117265666,-0.07374190102111437,-1.7203302920395263,-1.39662739733322,0.385901177472067,0.16923033059828996,0.4896460506338481,-0.5868882318966551,0.10138015646933149,-0.6999222689389415,1.4921769765908406
SlogP_VSA2,0.3629932566609195,0.01941357071227389,1.0683851182500734,-0.15369738735042188,0.13082070284383793,0.14195128551234643,0.5049562722532254,1.0003863214377162,2.4004121894728354,0.4703902248165611,0.3070924740402822,0.09965827419253669,-0.6715443981758209,-0.000770010161051276,-0.031713194080074635,0.015251262516207786,-0.014564036468953358,0.05917253838261416,0.014207459178719123,-0.227730583119193,0.14441460455551378,-0.9646643477758637,0.1980670609382682,0.16718746671590923,-0.06489243694154083,0.7048056816495472,2.9269321499685406,-0.008069040506818278,-0.062351200875779375,0.23522789504992403,0.07008713028278211,0.4242168084525257,0.05338480507091924,0.3477454180759521,0.01827550492198628,0.7442465272415726,1.0026170203615652,-0.4557072245319949,0.5479577101202158,-0.22643559022716173,0.31428455984665987,0.40334981729660935,0.8915153224908551,1.432639581659153,0.25652658766649844,0.10381465925025536,-0.4791869833557456,0.43945555827671007,3.409570274783682,1.91235522889577
SlogP_VSA3,-0.24608175586473893,-0.015337737707040769,0.533986554115413,-0.016289183965489958,-0.12572154181947232,0.1438702082651267,0.1686115891466915,-0.05282585164480954,0.5461805095590038,0.1325415712461256,0.31190678650021203,-0.08460482103455462,0.0247445981103107,-0.1145115097814233,0.14392981359741272,0.07290527238029093,0.11325966770746529,0.1078562437096388,-0.04384121391405989,-0.07810560169774919,0.20570704175635973,-0.16099577510704488,-0.07412683800601337,0.050846394880501494,0.08227362517708563,0.18508824764130985,1.1814854994250648,0.0012209906855658514,0.029348392272808558,0.0966607168575168,0.11446239881528118,0.4795983767315728,0.08191503260971968,0.04932579265330997,-0.07180396628106206,0.17257378099436868,0.22824028191569065,0.06254431397783582,0.4211969964495211,0.10505107641606039,0.12124442265863963,0.21636771408294178,0.4341653749675821,0.6522249634133648,0.014730974093594902,-0.06328958707187175,-0.36232496342758014,-0.08039039786045289,0.9189456189648113,0.8677627713197873
